File Layout Stasiun Rev. 2.0
Properti : D:\CTC-YK-CLIENT-WALLDISPLAY-3\Layout\DISPLAY3.csv
No,Nama Objek,Indek,Grup,Kiri,Atas,Tinggi,Lebar,Front/Back,Tips,Tipe,No Stasiun,Buka Layout,Alokasi,Nama Variabel
26,Gambar Bitmap,24,0,3766,846,13,13,0,SWT-J24-TUR-DO,0,0,,0,SWT-J24-TUR-DO,,,,,TUR_ON.bmp,,,,0,,0,1,3176,0,0,0,0,0,0,35#
27,Gambar Bitmap,25,0,5334,846,13,13,0,BBN-J24-TUR-DO,0,0,,0,BBN-J24-TUR-DO,,,,,TUR_ON.bmp,,,,0,,0,1,2367,0,0,0,0,0,0,35#
28,Gambar Bitmap,26,0,5095,962,13,13,0,BBN-J12B-TUR-DO,0,0,,0,BBN-J12B-TUR-DO,,,,,TUR_ON.bmp,,,,0,,0,1,2365,0,0,0,0,0,0,35#
29,Gambar Bitmap,27,0,4447,847,13,13,0,BBN-J22A-TUR-DO,0,0,,0,BBN-J22A-TUR-DO,,,,,TUR_ON.bmp,,,,0,,0,1,2366,0,0,0,0,0,0,35#
30,Gambar Bitmap,28,0,4130,962,13,13,0,BBN-J10-TUR-DO,0,0,,0,BBN-J10-TUR-DO,,,,,TUR_ON.bmp,,,,0,,0,1,2364,0,0,0,0,0,0,35#
31,Poligon,1,0,1536,629,6,11,0,KT-W81-RTE-DO,8,0,,0,KT-W81-RTE-DO,KT-W81-RRE-DO,,,,255,65535,65280,0,0,13619151,0,12,2,4224,4208,0,0,0,0,35#
32,Poligon,2,0,1548,623,6,11,0,KT-W101-RTE-DO,9,0,,0,KT-W101-RTE-DO,KT-W101-RRE-DO,,,,255,65535,65280,0,0,13619151,0,12,2,4225,4209,0,0,0,0,35#
33,Kotak/Track,2,0,1548,611,12,23,0,KT-W101-RTE-DO,2,0,,0,KT-W101-RTE-DO,KT-W101-RRE-DO,,,,255,65535,65280,0,0,13619151,0,11,2,4225,4209,0,0,0,0,35#
34,Kotak/Track,3,0,1524,635,12,23,0,KT-W81-RTE-DO,2,0,,0,KT-W81-RTE-DO,KT-W81-RRE-DO,,,,255,65535,65280,0,0,13619151,0,11,2,4224,4208,0,0,0,0,35#
35,Gambar Bitmap,29,0,6980,846,13,13,0,MGW-J24-TUR-DO,0,0,,0,MGW-J24-TUR-DO,,,,,TUR_ON.bmp,,,,0,,0,1,1380,0,0,0,0,0,0,35#
36,Gambar Bitmap,30,0,6672,962,13,13,0,MGW-J12B-TUR-DO,0,0,,0,MGW-J12B-TUR-DO,,,,,TUR_ON.bmp,,,,0,,0,1,1378,0,0,0,0,0,0,35#
