22,Kotak/Track,14,0,6755,925,11,4,0,SK-L112-RGE-DO,1,0,,2,SK-L112-RGE-DO,,,,,255,65535,14737632,0,0,5197647,8421504,10,1,4963,0,0,0,0,0,35#
23,Nama Peralatan,7,0,6728,902,15,45,0,,1,0,,0,Sinyal,L112,0,18#
24,Gambar Bitmap,2,0,6731,920,21,45,0,,0,0,,0,,,,,,,,,,0,sinyal-langsir-180.bmp,0,0,0,0,0,0,0,0,0,35#
25,Kotak/Track,15,0,6729,950,8,19,0,SK-W91-RTE-DO,1,0,,0,SK-W91-RTE-DO,SK-W91-RRE-DO,,,,255,65535,65280,0,0,13619151,0,10,2,5092,5093,0,0,0,0,35#
26,Kotak/Track,16,0,6680,880,8,67,0,SK-W91-NTE-DO,1,0,,0,SK-W91-NTE-DO,SK-W91-NRE-DO,,,,255,65535,65280,0,0,13619151,0,10,2,5088,5089,0,0,0,0,35#
27,Kotak/Track,17,0,6625,880,8,31,0,SK-W51A-RTE-DO,1,0,,0,SK-W51A-RTE-DO,SK-W51A-RRE-DO,,,,255,65535,65280,0,0,13619151,0,10,2,5072,5073,0,0,0,0,35#
28,Kotak/Track,18,0,6571,837,51,62,0,SK-W51A-RTE-DO,3,0,,0,SK-W51A-RTE-DO,SK-W51A-RRE-DO,,,,255,65535,65280,0,0,13619151,0,11,2,5072,5073,0,0,0,0,35#
29,Kotak/Track,19,0,6534,800,37,47,0,SK-W51A-RTE-DO,3,0,,0,SK-W51A-RTE-DO,SK-W51A-RRE-DO,,,,255,65535,65280,0,0,13619151,0,11,2,5072,5073,0,0,0,0,35#
30,Kotak/Track,20,0,6477,743,57,68,0,SK-W51A-RTE-DO,3,0,,0,SK-W51A-RTE-DO,SK-W51A-RRE-DO,,,,255,65535,65280,0,0,13619151,0,11,2,5072,5073,0,0,0,0,35#
31,Nama Peralatan,8,0,6644,850,15,44,0,,1,0,,0,Wesel,91,0,18#
32,Elip,1,0,6656,867,11,11,0,SK-W91-LE-DO,1,0,,0,SK-W91-LE-DO,,,,,65535,65535,65280,0,0,12632256,0,1,5085,0,0,0,0,0,34#
33,Elip,2,0,6669,867,11,11,0,SK-W91-BE-DO,1,0,,0,SK-W91-BE-DO,,,,,255,65535,65280,0,0,12632256,0,1,5084,0,0,0,0,0,34#
34,Kotak/Track,21,0,6656,880,8,24,0,SK-W91-NWTE-DO,1,0,,0,SK-W91-NWTE-DO,SK-W91-NWE-DO,,,,255,65535,13619151,0,-1,16711680,0,10,2,5087,5086,0,0,0,0,35#
35,Kotak/Track,22,0,6648,880,21,32,0,SK-W91-RWTE-DO,3,0,,0,SK-W91-RWTE-DO,SK-W91-RWE-DO,,,,255,65535,12632256,0,-1,65280,0,11,2,5091,5090,0,0,0,0,35#
36,Kotak/Track,23,0,6669,901,57,67,0,SK-W91-RTE-DO,3,0,,0,SK-W91-RTE-DO,SK-W91-RRE-DO,,,,255,65535,65280,0,0,13619151,0,11,2,5092,5093,0,0,0,0,35#
37,Kotak/Track,24,0,6628,810,8,18,0,SK-W51B-NTE-DO,1,0,,0,SK-W51B-NTE-DO,SK-W51B-NRE-DO,,,,255,65535,65280,0,0,13619151,0,10,2,5078,5079,0,0,0,0,35#
38,Kotak/Track,25,0,6637,785,11,15,0,SK-L72-WGE-DO,3,0,,2,SK-L72-WGE-DO,,,,,16777215,65535,14737632,0,0,5197647,0,5,1,4958,0,0,0,0,0,35#
39,Kotak/Track,26,0,6654,785,11,4,0,SK-L72-RGE-DO,1,0,,2,SK-L72-RGE-DO,,,,,255,65535,14737632,0,0,5197647,8421504,10,1,4957,0,0,0,0,0,35#
40,Nama Peralatan,9,0,6627,762,15,45,0,,1,0,,0,Sinyal,L72,0,18#
41,Gambar Bitmap,3,0,6630,780,21,45,0,,0,0,,0,,,,,,,,,,0,sinyal-langsir-180.bmp,0,0,0,0,0,0,0,0,0,35#
42,Nomor Kereta,1,0,6962,800,30,89,0,SK-72-TE-DO,1,0,,0,SK-72-TE-DO,5188,17#
43,Label,2,0,6921,803,24,38,0,,1,0,,0,,,,,,6,255,65280,255,0,,,,,0,16777215,0,0,Arial,18,-1,0,0,0,0,0,0,0,0,54#
44,Kotak/Track,27,0,6918,800,30,44,0,SK-72-TE-DO,1,0,,0,SK-72-TE-DO,SK-72-RE-DO,,,,255,65535,65280,0,0,13619151,0,10,2,5188,5189,0,0,0,0,35#
45,Kotak/Track,28,0,6655,810,8,516,0,SK-72-TE-DO,1,0,,2,SK-72-TE-DO,SK-72-RE-DO,,,,255,65535,14737632,0,0,13619151,8421504,10,2,5188,5189,0,0,0,0,35#
46,Nama Peralatan,10,0,6919,832,14,133,0,,1,0,,0,Track,72T,0,18#
47,Nomor Kereta,2,0,6962,870,30,89,0,,1,0,,0,SK-92-TE-DO,5190,17#
48,Label,3,0,6921,873,24,38,0,,1,0,,0,,,,,,7,255,65280,255,0,,,,,0,16777215,0,0,Arial,18,-1,0,0,0,0,0,0,0,0,54#
49,Kotak/Track,29,0,6918,870,30,44,0,SK-92-TE-DO,1,0,,0,SK-92-TE-DO,SK-92-RE-DO,,,,255,65535,65280,0,0,13619151,0,10,2,5190,5191,0,0,0,0,35#
50,Kotak/Track,30,0,6756,880,8,431,0,SK-92-TE-DO,1,0,,2,SK-92-TE-DO,SK-92-RE-DO,,,,255,65535,14737632,0,0,13619151,8421504,10,2,5190,5191,0,0,0,0,35#
51,Nama Peralatan,11,0,6919,902,14,133,0,,1,0,,0,Track,92T,0,18#
52,Nomor Kereta,3,0,6962,940,30,89,0,,1,0,,0,SK-112-TE-DO,5192,17#
53,Label,4,0,6921,943,24,38,0,,1,0,,0,,,,,,8,255,65280,255,0,,,,,0,16777215,0,0,Arial,18,-1,0,0,0,0,0,0,0,0,54#
54,Kotak/Track,31,0,6918,940,30,44,0,SK-112-TE-DO,1,0,,0,SK-112-TE-DO,SK-112-RE-DO,,,,255,65535,65280,0,0,13619151,0,10,2,5192,5193,0,0,0,0,35#
55,Nama Peralatan,12,0,6939,972,14,93,0,,1,0,,0,Track,112T,0,18#
56,Kotak/Track,32,0,6756,950,8,431,0,SK-112-TE-DO,1,0,,2,SK-112-TE-DO,SK-112-RE-DO,,,,255,65535,14737632,0,0,13619151,8421504,10,2,5192,5193,0,0,0,0,35#
57,Kotak/Track,33,0,6825,756,11,15,0,SK-JL52B-WGE-DO,3,0,,2,SK-JL52B-WGE-DO,,,,,16777215,65535,14737632,0,0,5197647,0,5,1,4989,0,0,0,0,0,35#
58,Kotak/Track,34,0,6888,766,4,8,0,SK-JL52B-CFGE-DO,1,0,,0,SK-JL52B-CFGE-DO,,,,,16777215,65535,65280,0,0,4144959,8421504,10,1,4988,0,0,0,0,0,35#
59,Kotak/Track,35,0,6899,753,4,8,0,SK-JL52B-CFGE-DO,1,0,,0,SK-JL52B-CFGE-DO,,,,,16777215,65535,65280,0,0,4144959,8421504,10,1,4988,0,0,0,0,0,35#
60,Poligon,1,0,6890,753,17,14,0,SK-JL52B-CFGE-DO,4,0,,0,SK-JL52B-CFGE-DO,,,,,16777215,65535,65280,0,0,4144959,0,5,1,4988,0,0,0,0,0,35#
61,Poligon,2,0,6852,755,12,11,0,SK-JL52B-EGE-DO,1,0,,0,SK-JL52B-EGE-DO,,,,,16777215,65535,65280,0,0,4144959,0,12,1,4987,0,0,0,0,0,35#
62,Nama Peralatan,13,0,6814,774,16,95,0,,1,0,,0,Sinyal,JL52B,0,18#
63,Elip,3,0,6867,756,11,11,0,SK-JL52B-RGE-DO,1,0,,2,SK-JL52B-RGE-DO,SK-JL52B-CGE-DO,,,,255,65280,255,0,0,4144959,0,2,4985,4986,0,0,0,0,34#
64,Gambar Bitmap,4,0,6814,751,21,95,0,,0,0,,0,,,,,,,,,,0,sinyal-contraflow-1_aspek-emergency-langsir-000.bmp,0,0,0,0,0,0,0,0,0,35#
65,Kotak/Track,36,0,6652,710,11,15,0,SK-JL52A-WGE-DO,3,0,,2,SK-JL52A-WGE-DO,,,,,16777215,65535,14737632,0,0,5197647,0,5,1,4955,0,0,0,0,0,35#
66,Nama Peralatan,14,0,6582,687,16,95,0,,1,0,,0,Sinyal,JL52A,0,18#
67,Kotak/Track,37,0,6584,720,4,8,0,SK-JL52A-CFGE-DO,1,0,,0,SK-JL52A-CFGE-DO,,,,,16777215,65535,65280,0,0,4144959,8421504,10,1,4954,0,0,0,0,0,35#
68,Kotak/Track,38,0,6595,707,4,8,0,SK-JL52A-CFGE-DO,1,0,,0,SK-JL52A-CFGE-DO,,,,,16777215,65535,65280,0,0,4144959,8421504,10,1,4954,0,0,0,0,0,35#
69,Poligon,3,0,6586,707,17,14,0,SK-JL52A-CFGE-DO,4,0,,0,SK-JL52A-CFGE-DO,,,,,16777215,65535,65280,0,0,4144959,0,5,1,4954,0,0,0,0,0,35#
70,Poligon,4,0,6628,709,12,11,0,SK-JL52A-EGE-DO,2,0,,0,SK-JL52A-EGE-DO,,,,,16777215,65535,65280,0,0,4144959,0,12,1,4953,0,0,0,0,0,35#
71,Elip,4,0,6613,710,11,11,0,SK-JL52A-RGE-DO,1,0,,2,SK-JL52A-RGE-DO,SK-JL52A-CGE-DO,,,,255,65280,255,0,0,4144959,0,2,4951,4952,0,0,0,0,34#
72,Gambar Bitmap,5,0,6582,705,21,95,0,,0,0,,0,,,,,,,,,,0,sinyal-contraflow-1_aspek-emergency-langsir-180.bmp,0,0,0,0,0,0,0,0,0,35#
73,Nomor Kereta,4,0,6722,725,30,89,0,,1,0,,0,SK-52-TE-DO,5186,17#
74,Label,5,0,6681,728,24,38,0,,1,0,,0,,,,,,V,255,65280,255,0,,,,,0,16777215,0,0,Arial,18,-1,0,0,0,0,0,0,0,0,54#
75,Kotak/Track,39,0,6678,725,30,44,0,SK-52-TE-DO,1,0,,0,SK-52-TE-DO,SK-52-RE-DO,,,,255,65535,65280,0,0,13619151,0,10,2,5186,5187,0,0,0,0,35#
76,Nama Peralatan,15,0,6699,757,14,93,0,,1,0,,0,Track,52T,0,18#
77,Kotak/Track,40,0,6639,735,8,218,0,SK-52-TE-DO,1,0,,2,SK-52-TE-DO,SK-52-RE-DO,,,,255,65535,14737632,0,0,13619151,8421504,10,2,5186,5187,0,0,0,0,35#
78,Kotak/Track,41,0,7031,595,8,19,0,SK-W13A-RRE-DO,1,0,,2,SK-W13A-RTE-DO,SK-W13A-RRE-DO,,,,255,65535,14737632,0,0,13619151,8421504,10,2,5102,5103,0,0,0,0,35#
79,Nama Peralatan,16,0,7139,490,16,52,0,,1,0,,0,Track,13BT,0,18#
80,Kotak/Track,42,0,7153,525,8,20,0,SK-13B-TE-DO,1,0,,0,SK-13B-TE-DO,SK-13B-RE-DO,,,,255,65535,65280,0,0,13619151,0,10,2,5198,5199,0,0,0,0,35#
81,Kotak/Track,43,0,6576,735,8,54,0,SK-W51B-RTE-DO,1,0,,0,SK-W51B-RTE-DO,SK-W51B-RRE-DO,,,,255,65535,65280,0,0,13619151,0,10,2,5082,5083,0,0,0,0,35#
82,Nama Peralatan,17,0,6540,705,15,41,0,,1,0,,0,Wesel,51B,0,18#
83,Elip,5,0,6551,722,11,11,0,SK-W51B-LE-DO,1,0,,0,SK-W51B-LE-DO,,,,,65535,65535,65280,0,0,12632256,0,1,5075,0,0,0,0,0,34#
84,Elip,6,0,6564,722,11,11,0,SK-W51B-BE-DO,1,0,,0,SK-W51B-BE-DO,,,,,255,65535,65280,0,0,12632256,0,1,5074,0,0,0,0,0,34#
85,Kotak/Track,44,0,6543,735,21,32,0,SK-W51B-NWTE-DO,3,0,,0,SK-W51B-NWTE-DO,SK-W51B-NWE-DO,,,,255,65535,12632256,0,-1,16711680,0,11,2,5077,5076,0,0,0,0,35#
86,Kotak/Track,45,0,6564,756,62,72,0,SK-W51B-NTE-DO,3,0,,0,SK-W51B-NTE-DO,SK-W51B-NRE-DO,,,,255,65535,65280,0,0,13619151,0,11,2,5078,5079,0,0,0,0,35#
87,Kotak/Track,46,0,6431,665,8,52,0,SK-W51A-NTE-DO,1,0,,0,SK-W51A-NTE-DO,SK-W51A-NRE-DO,,,,255,65535,65280,0,0,13619151,0,10,2,5068,5069,0,0,0,0,35#
88,Kotak/Track,47,0,6388,665,8,19,0,SK-W31-RTE-DO,1,0,,0,SK-W31-RTE-DO,SK-W31-RRE-DO,,,,255,65535,65280,0,0,13619151,0,10,2,5062,5063,0,0,0,0,35#
89,Nama Peralatan,18,0,6395,635,15,44,0,,1,0,,0,Wesel,51A,0,18#
90,Elip,7,0,6407,652,11,11,0,SK-W51A-LE-DO,1,0,,0,SK-W51A-LE-DO,,,,,65535,65535,65280,0,0,12632256,0,1,5065,0,0,0,0,0,34#
91,Elip,8,0,6420,652,11,11,0,SK-W51A-BE-DO,1,0,,0,SK-W51A-BE-DO,,,,,255,65535,65280,0,0,12632256,0,1,5064,0,0,0,0,0,34#
92,Kotak/Track,48,0,6407,665,8,24,0,SK-W51A-NWTE-DO,1,0,,0,SK-W51A-NWTE-DO,SK-W51A-NWE-DO,,,,255,65535,13619151,0,-1,16711680,0,10,2,5067,5066,0,0,0,0,35#
93,Kotak/Track,49,0,6399,665,21,32,0,SK-W51A-RWTE-DO,3,0,,0,SK-W51A-RWTE-DO,SK-W51A-RWE-DO,,,,255,65535,12632256,0,-1,65280,0,11,2,5071,5070,0,0,0,0,35#
94,Kotak/Track,50,0,6420,686,57,68,0,SK-W51A-RTE-DO,3,0,,0,SK-W51A-RTE-DO,SK-W51A-RRE-DO,,,,255,65535,65280,0,0,13619151,0,11,2,5072,5073,0,0,0,0,35#
95,Kotak/Track,51,0,6288,595,8,8,0,SK-W11C-RTE-DO,1,0,,2,SK-W11C-RTE-DO,SK-W11C-RRE-DO,,,,255,65535,14737632,0,0,13619151,8421504,10,2,5042,5043,0,0,0,0,35#
96,Gambar Bitmap,6,0,5836,546,13,13,0,SK-J10-TUR-DO,0,0,,0,SK-J10-TUR-DO,,,,,TUR_ON.bmp,,,,0,,0,1,6363,0,0,0,0,0,-1,35#
97,Gambar Bitmap,7,0,6284,429,13,13,0,SK-J22-TUR-DO,0,0,,0,SK-J22-TUR-DO,,,,,TUR_ON.bmp,,,,0,,0,1,6366,0,0,0,0,0,-1,35#
98,Gambar Bitmap,8,0,7392,433,13,13,0,SK-J24-TUR-DO,0,0,,0,SK-J24-TUR-DO,,,,,TUR_ON.bmp,,,,0,,0,1,6365,0,0,0,0,0,-1,35#
99,Gambar Bitmap,9,0,7047,543,13,13,0,SK-J12-TUR-DO,0,0,,0,SK-J12-TUR-DO,,,,,TUR_ON.bmp,,,,0,,0,1,6364,0,0,0,0,0,-1,35#
100,Gambar Bitmap,10,0,5841,550,13,13,0,PL-J10-TUR-DO,0,0,,0,PL-J10-TUR-DO,,,,,TUR_ON.bmp,,,,0,,0,1,7662,0,0,0,0,0,-1,35#
101,Kotak/Track,52,0,5927,525,8,74,0,SK-11A-TE-DO,1,0,,2,SK-11A-TE-DO,SK-11A-RE-DO,,,,255,65535,14737632,0,0,13619151,8421504,10,2,5174,5175,0,0,0,0,35#
102,Nama Peralatan,19,0,7251,507,16,54,0,,1,0,,0,Track,13CT,0,18#
103,Nama Peralatan,20,0,7249,465,16,59,0,,1,0,,0,Track,23BT,0,18#
104,Nama Peralatan,21,0,7026,507,15,58,0,,1,0,,0,Track,13AT,0,18#
105,Kotak/Track,53,0,6963,406,11,15,0,SK-JL42B-WGE-DO,3,0,,2,SK-JL42B-WGE-DO,,,,,16777215,65535,14737632,0,0,5197647,0,5,1,4973,0,0,0,0,0,35#
106,Nama Peralatan,22,0,6829,634,16,66,0,,1,0,,0,Sinyal,JL32B,0,18#
107,Kotak/Track,54,0,6825,616,11,15,0,SK-JL32B-WGE-DO,3,0,,2,SK-JL32B-WGE-DO,,,,,16777215,65535,14737632,0,0,5197647,0,5,1,4983,0,0,0,0,0,35#
108,Kotak/Track,55,0,6343,360,11,15,0,SK-JL42A-WGE-DO,3,0,,2,SK-JL42A-WGE-DO,,,,,16777215,65535,14737632,0,0,5197647,0,5,1,4943,0,0,0,0,0,35#
109,Kotak/Track,56,0,7214,455,8,8,0,SK-W23C-NTE-DO,1,0,,0,SK-W23C-NTE-DO,SK-W23C-NRE-DO,,,,255,65535,65280,0,0,13619151,0,10,2,5138,5139,0,0,0,0,35#
110,Kotak/Track,57,0,7214,525,8,8,0,SK-W13C-NTE-DO,1,0,,0,SK-W13C-NTE-DO,SK-W13C-NRE-DO,,,,255,65535,65280,0,0,13619151,0,10,2,5148,5149,0,0,0,0,35#
111,Nama Peralatan,23,0,7162,549,18,42,0,,1,0,,0,Wesel,13B,0,18#
112,Nama Peralatan,24,0,7214,549,19,39,0,,1,0,,0,Wesel,13C,0,18#
113,Nama Peralatan,25,0,7212,423,16,42,0,,1,0,,0,Wesel,23C,0,18#
114,Nama Peralatan,26,0,7164,422,17,41,0,,1,0,,0,Wesel,23B,0,18#
115,Elip,9,0,7235,536,11,11,0,SK-W13C-LE-DO,1,0,,0,SK-W13C-LE-DO,,,,,65535,65535,65280,0,0,12632256,0,1,5145,0,0,0,0,0,34#
116,Elip,10,0,7222,536,11,11,0,SK-W13C-BE-DO,1,0,,0,SK-W13C-BE-DO,,,,,255,65535,65280,0,0,12632256,0,1,5144,0,0,0,0,0,34#
117,Elip,11,0,7186,536,11,11,0,SK-W13B-BE-DO,1,0,,0,SK-W13B-BE-DO,,,,,255,65535,65280,0,0,12632256,0,1,5124,0,0,0,0,0,34#
118,Elip,12,0,7173,536,11,11,0,SK-W13B-LE-DO,1,0,,0,SK-W13B-LE-DO,,,,,65535,65535,65280,0,0,12632256,0,1,5125,0,0,0,0,0,34#
119,Elip,13,0,7235,441,11,11,0,SK-W23C-LE-DO,1,0,,0,SK-W23C-LE-DO,,,,,65535,65535,65280,0,0,12632256,0,1,5135,0,0,0,0,0,34#
120,Elip,14,0,7222,441,11,11,0,SK-W23C-BE-DO,1,0,,0,SK-W23C-BE-DO,,,,,255,65535,65280,0,0,12632256,0,1,5134,0,0,0,0,0,34#
121,Elip,15,0,7186,441,11,11,0,SK-W23B-BE-DO,1,0,,0,SK-W23B-BE-DO,,,,,255,65535,65280,0,0,12632256,0,1,5154,0,0,0,0,0,34#
122,Elip,16,0,7173,441,11,11,0,SK-W23B-LE-DO,1,0,,0,SK-W23B-LE-DO,,,,,65535,65535,65280,0,0,12632256,0,1,5155,0,0,0,0,0,34#
123,Poligon,5,0,7210,494,6,11,0,SK-W13C-RTE-DO,8,0,,0,SK-W13C-RTE-DO,SK-W13C-RRE-DO,,,,255,65535,65280,0,0,13619151,0,12,2,5152,5153,0,0,0,0,35#
124,Poligon,6,0,7198,494,6,11,0,SK-W13B-RTE-DO,8,0,,0,SK-W13B-RTE-DO,SK-W13B-RRE-DO,,,,255,65535,65280,0,0,13619151,0,12,2,5132,5133,0,0,0,0,35#
125,Poligon,7,0,7210,488,6,11,0,SK-W23C-RTE-DO,9,0,,0,SK-W23C-RTE-DO,SK-W23C-RRE-DO,,,,255,65535,65280,0,0,13619151,0,12,2,5142,5143,0,0,0,0,35#
126,Poligon,8,0,7198,488,6,11,0,SK-W23B-RTE-DO,9,0,,0,SK-W23B-RTE-DO,SK-W23B-RRE-DO,,,,255,65535,65280,0,0,13619151,0,12,2,5162,5163,0,0,0,0,35#
127,Kotak/Track,58,0,7222,525,8,24,0,SK-W13C-NWTE-DO,1,0,,0,SK-W13C-NWTE-DO,SK-W13C-NWE-DO,,,,255,65535,65280,0,-1,16711680,0,10,2,5147,5146,0,0,0,0,35#
128,Kotak/Track,59,0,7197,455,8,9,0,SK-W23B-NTE-DO,1,0,,0,SK-W23B-NTE-DO,SK-W23B-NRE-DO,,,,255,65535,65280,0,0,13619151,0,10,2,5158,5159,0,0,0,0,35#
129,Kotak/Track,60,0,7197,525,8,9,0,SK-W13B-NTE-DO,1,0,,0,SK-W13B-NTE-DO,SK-W13B-NRE-DO,,,,255,65535,65280,0,0,13619151,0,10,2,5128,5129,0,0,0,0,35#
130,Kotak/Track,61,0,7173,525,8,24,0,SK-W13B-NWTE-DO,1,0,,0,SK-W13B-NWTE-DO,SK-W13B-NWE-DO,,,,255,65535,65280,0,-1,16711680,0,10,2,5127,5126,0,0,0,0,35#
131,Kotak/Track,62,0,7222,455,8,24,0,SK-W23C-NWTE-DO,1,0,,0,SK-W23C-NWTE-DO,SK-W23C-NWE-DO,,,,255,65535,65280,0,-1,16711680,0,10,2,5137,5136,0,0,0,0,35#
132,Kotak/Track,63,0,7246,455,8,65,0,SK-23B-TE-DO,1,0,,0,SK-23B-TE-DO,SK-23B-RE-DO,,,,255,65535,65280,0,0,13619151,0,10,2,5200,5201,0,0,0,0,35#
133,Kotak/Track,64,0,7173,455,8,24,0,SK-W23B-NWTE-DO,1,0,,0,SK-W23B-NWTE-DO,SK-W23B-NWE-DO,,,,255,65535,65280,0,-1,16711680,0,10,2,5157,5156,0,0,0,0,35#
134,Kotak/Track,65,0,7246,525,8,65,0,SK-13C-TE-DO,1,0,,0,SK-13C-TE-DO,SK-13C-RE-DO,,,,255,65535,65280,0,0,13619151,0,10,2,5210,5211,0,0,0,0,35#
135,Kotak/Track,66,0,7210,476,12,23,0,SK-W23C-RTE-DO,2,0,,0,SK-W23C-RTE-DO,SK-W23C-RRE-DO,,,,255,65535,65280,0,0,13619151,0,11,2,5142,5143,0,0,0,0,35#
136,Kotak/Track,67,0,7222,512,21,32,0,SK-W13C-RWTE-DO,3,0,,0,SK-W13C-RWTE-DO,SK-W13C-RWE-DO,,,,255,65535,65280,0,-1,65280,0,11,2,5151,5150,0,0,0,0,35#
137,Kotak/Track,68,0,7186,476,12,23,0,SK-W23B-RTE-DO,3,0,,0,SK-W23B-RTE-DO,SK-W23B-RRE-DO,,,,255,65535,65280,0,0,13619151,0,11,2,5162,5163,0,0,0,0,35#
138,Kotak/Track,69,0,7222,455,21,32,0,SK-W23C-RWTE-DO,2,0,,0,SK-W23C-RWTE-DO,SK-W23C-RWE-DO,,,,255,65535,65280,0,-1,65280,0,11,2,5141,5140,0,0,0,0,35#
139,Kotak/Track,70,0,7210,500,12,23,0,SK-W13C-RTE-DO,3,0,,0,SK-W13C-RTE-DO,SK-W13C-RRE-DO,,,,255,65535,65280,0,0,13619151,0,11,2,5152,5153,0,0,0,0,35#
140,Kotak/Track,71,0,7186,500,12,23,0,SK-W13B-RTE-DO,2,0,,0,SK-W13B-RTE-DO,SK-W13B-RRE-DO,,,,255,65535,65280,0,0,13619151,0,11,2,5132,5133,0,0,0,0,35#
141,Kotak/Track,72,0,6471,570,11,15,0,SK-JL32A-WGE-DO,3,0,,2,SK-JL32A-WGE-DO,,,,,16777215,65535,14737632,0,0,5197647,0,5,1,4949,0,0,0,0,0,35#
142,Nama Peralatan,27,0,7086,496,14,50,0,,1,0,,0,Wesel,13A,0,18#
143,Elip,17,0,7112,511,11,11,0,SK-W13A-LE-DO,1,0,,0,SK-W13A-LE-DO,,,,,65535,65535,65280,0,0,12632256,0,1,5095,0,0,0,0,0,34#
144,Elip,18,0,7099,511,11,11,0,SK-W13A-BE-DO,1,0,,0,SK-W13A-BE-DO,,,,,255,65535,65280,0,0,12632256,0,1,5094,0,0,0,0,0,34#
145,Kotak/Track,73,0,7099,525,8,24,0,SK-W13A-NWTE-DO,1,0,,0,SK-W13A-NWTE-DO,SK-W13A-NWE-DO,,,,255,65535,65280,0,-1,16711680,0,10,2,5097,5096,0,0,0,0,35#
146,Kotak/Track,74,0,7123,525,8,21,0,SK-13A-TE-DO,1,0,,0,SK-13A-TE-DO,SK-13A-RE-DO,,,,255,65535,65280,0,0,13619151,0,10,2,5194,5195,0,0,0,0,35#
147,Kotak/Track,75,0,7026,525,8,73,0,SK-W13A-NTE-DO,1,0,,0,SK-W13A-NTE-DO,SK-W13A-NRE-DO,,,,255,65535,65280,0,0,13619151,0,10,2,5098,5099,0,0,0,0,35#
148,Kotak/Track,76,0,7099,525,21,32,0,SK-W13A-RWTE-DO,2,0,,0,SK-W13A-RWTE-DO,SK-W13A-RWE-DO,,,,255,65535,65280,0,-1,65280,0,11,2,5101,5100,0,0,0,0,35#
